age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.88,0.03,0.859,0.343,0.889,0.323,0.283,0.737,0.96,0.071,0.152,0.404,0.818,0.828,0.727,0.626,0.051,0.192,0.919,0.141,1.0,0.788,0.909,0.354,0.434,0.657,0.091,0.01,0.545,0.232,0.01,0.535,0.798,0.596,0.273,0.616,0.838,0.677,0.495,0.444,0.384,0.717,0.717,0.97,0.606,0.212,0.071,1.0,0.01,0.828,0.646,0.04,0.118,0.06,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.94,0.444,0.737,0.475,0.939,0.687,0.424,0.869,0.626,0.99,0.263,0.586,0.434,0.869,0.929,0.566,0.596,0.747,0.758,0.051,0.152,0.838,0.273,0.687,0.061,0.616,0.354,0.364,0.98,0.01,0.313,0.242,0.758,0.939,0.131,0.192,0.697,0.283,0.343,0.798,0.535,0.889,0.586,0.293,0.434,0.02,0.081,0.232,0.727,0.313,0.848,0.131,0.226,0.75,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.98,0.364,0.303,0.939,0.707,0.949,0.242,0.232,0.354,0.737,1.0,0.505,0.717,0.303,0.394,0.192,0.677,0.141,0.152,0.535,0.939,0.242,0.646,0.152,0.091,0.02,0.434,0.404,0.444,0.99,0.283,0.465,0.616,0.646,0.869,0.0,0.616,0.232,0.828,0.96,0.525,0.616,0.616,0.394,0.586,0.596,0.879,0.515,0.374,0.465,0.525,0.717,0.313,0.28,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.86,0.929,0.929,0.242,0.071,0.121,0.697,0.97,0.899,0.364,0.222,0.949,0.414,0.949,0.97,0.919,0.283,0.253,0.566,0.303,0.242,0.677,0.354,0.606,0.687,0.364,0.111,0.202,0.98,0.02,0.515,0.414,0.667,0.788,0.717,0.808,0.495,0.364,0.586,0.061,0.131,0.768,0.242,0.01,0.626,0.848,0.465,0.293,0.384,0.535,0.495,0.929,0.11,0.16,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.16,0.333,0.636,0.808,0.03,0.646,0.616,0.848,0.273,0.727,0.202,0.414,0.556,0.687,0.96,0.343,0.788,0.434,0.899,0.051,0.535,0.859,0.01,0.808,0.859,0.111,0.818,0.141,0.97,0.97,0.98,0.273,0.96,0.01,0.313,0.162,0.758,0.0,0.424,0.313,0.818,0.152,0.828,0.232,0.566,0.616,0.657,0.333,0.182,0.091,0.485,0.828,0.139,0.07,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.99,0.212,0.273,0.101,1.0,0.919,0.636,0.626,0.263,0.939,0.273,0.596,0.97,0.909,0.515,0.202,0.455,0.657,0.455,0.131,0.313,0.747,0.515,0.455,0.707,0.192,0.525,0.899,0.505,0.758,0.192,0.404,0.838,0.889,0.747,0.485,0.626,0.01,0.141,0.242,0.717,0.364,0.061,0.98,0.778,0.03,0.212,0.02,0.434,0.818,0.394,0.859,0.03,0.87,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.73,0.394,0.495,0.051,0.535,0.556,0.636,0.737,0.313,0.798,0.929,0.222,0.949,1.0,0.616,0.01,0.03,0.616,0.303,0.303,0.465,0.768,0.141,0.172,0.505,0.424,0.263,0.273,0.879,0.869,0.192,0.586,0.212,0.424,0.848,0.283,0.687,0.495,0.596,0.768,0.525,0.495,0.121,0.343,0.03,0.091,0.566,0.061,1.0,0.727,0.646,0.525,0.007,0.82,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.94,0.788,0.101,0.242,0.677,0.061,0.596,0.04,0.869,0.747,0.99,0.182,0.434,0.737,0.152,0.424,0.616,0.051,0.515,0.293,0.424,0.646,0.566,0.838,0.283,0.556,0.717,0.758,0.222,0.566,0.182,0.354,0.273,0.152,0.606,0.687,0.939,0.495,0.929,0.96,0.657,0.232,0.192,0.737,0.919,0.515,0.051,0.303,0.051,0.667,0.515,0.232,0.266,0.73,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.72,0.303,0.626,0.495,0.384,0.455,0.404,0.222,0.697,0.222,0.99,0.717,0.667,0.758,0.788,0.172,0.121,0.313,0.576,0.192,0.717,0.091,0.323,0.212,0.879,0.96,1.0,0.515,0.384,0.293,0.343,0.667,0.222,0.919,0.657,0.919,0.727,0.525,0.303,0.768,0.263,0.919,0.232,0.596,0.384,0.535,0.677,0.293,0.354,0.616,0.909,0.97,0.648,0.71,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.81,0.404,0.899,0.899,0.03,0.667,0.747,0.02,0.323,0.475,0.333,0.03,0.646,0.434,0.384,0.434,0.141,0.333,0.01,0.313,0.293,0.162,0.525,0.131,0.01,0.263,0.0,0.818,0.646,0.182,0.99,0.02,0.384,0.172,0.657,0.485,0.354,0.404,1.0,0.253,0.303,0.162,0.364,0.081,0.263,0.465,0.162,0.616,0.475,0.919,0.899,0.384,0.001,0.28,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.1,0.131,0.869,0.929,0.687,0.98,0.111,0.162,0.818,0.838,0.98,0.253,0.475,0.879,0.646,0.818,0.343,0.333,0.747,0.051,0.697,0.576,0.747,0.364,0.101,0.687,0.374,0.636,0.889,0.101,0.707,0.364,0.606,0.111,0.737,0.949,0.111,0.909,0.899,0.404,0.616,0.414,0.848,0.354,0.667,0.535,0.758,0.253,0.253,0.646,0.768,0.323,0.116,0.58,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.69,0.04,0.566,0.818,0.697,0.444,0.939,0.929,0.495,0.939,0.525,0.99,0.707,0.667,0.697,0.737,0.384,0.808,0.404,0.01,0.566,0.212,0.333,0.929,0.303,0.333,0.949,0.495,0.455,0.646,0.717,0.485,0.03,0.061,0.859,0.697,0.313,0.141,0.778,0.818,0.818,0.899,0.505,0.556,0.455,0.556,0.141,0.01,0.364,0.253,0.444,0.394,0.289,0.58,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.63,0.818,0.232,0.283,0.636,0.333,0.01,0.869,0.04,0.515,0.576,0.475,0.071,0.788,0.545,0.283,0.434,0.667,0.455,0.232,0.636,0.596,0.495,0.051,0.455,0.364,0.212,0.697,1.0,0.152,0.697,0.455,0.677,0.182,0.869,0.626,0.061,0.96,0.081,0.525,0.081,0.384,0.03,0.798,0.04,0.051,1.0,0.404,0.444,0.0,0.01,0.162,0.266,0.46,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.94,0.0,0.556,0.455,0.111,0.141,0.444,0.475,0.778,0.859,0.081,0.818,0.859,0.909,0.616,0.99,0.758,0.636,0.394,0.172,0.737,0.04,0.222,0.434,0.02,0.909,0.222,0.96,0.01,0.808,0.646,0.808,0.505,0.697,0.899,0.091,0.212,0.949,0.162,0.525,0.939,0.091,0.333,0.99,0.253,0.869,0.354,0.586,0.677,0.939,0.556,0.051,0.109,0.84,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.72,0.374,0.444,0.374,0.939,0.465,0.798,0.293,0.162,0.263,0.556,0.444,0.293,0.303,0.141,0.242,0.0,0.99,0.929,0.646,0.0,0.141,0.424,0.152,0.293,0.364,0.525,1.0,0.505,0.586,0.182,0.778,0.424,0.02,0.343,0.061,0.556,0.182,0.333,1.0,0.091,0.242,0.96,0.687,0.869,0.061,0.0,0.354,0.172,0.727,0.343,0.889,0.49,0.12,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.8,0.515,0.929,0.03,0.939,0.96,0.162,0.303,0.98,0.768,0.364,0.747,0.202,0.111,0.04,0.919,0.091,0.838,0.717,0.182,0.364,0.99,0.485,0.434,0.667,0.677,0.374,0.04,0.879,0.051,0.374,0.778,0.939,0.949,0.808,0.97,0.626,0.677,0.434,0.939,0.444,0.667,0.111,0.172,0.455,0.667,0.404,0.828,0.525,0.434,0.303,0.636,0.297,0.31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.6,0.131,0.293,0.505,0.465,0.687,0.121,0.242,0.444,0.283,0.838,0.434,0.515,0.606,0.626,0.909,0.586,0.293,0.758,0.848,0.465,0.364,0.586,0.404,0.758,0.263,0.98,0.364,0.909,0.081,0.838,0.152,0.121,0.253,0.495,0.475,0.374,0.697,0.515,0.424,0.525,0.747,0.535,0.747,0.465,0.242,0.131,0.303,0.717,0.667,0.434,0.646,0.19,0.6,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.8,0.495,0.343,0.061,0.455,0.313,0.495,0.374,0.758,0.636,0.636,0.889,0.374,0.818,0.04,0.101,0.384,0.838,0.98,0.192,0.838,0.758,0.848,0.808,0.162,0.04,0.242,0.515,0.273,0.303,0.465,0.747,0.96,0.323,0.495,0.111,0.283,0.98,0.586,0.596,0.182,0.99,0.374,0.202,0.96,0.657,0.677,0.727,0.889,0.859,0.778,0.677,0.242,0.42,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,0.758,0.232,0.444,0.283,0.04,0.828,0.374,0.384,0.889,0.828,0.475,0.424,0.717,0.879,0.283,0.162,0.202,0.172,0.273,0.99,0.141,0.808,0.303,0.303,0.677,0.03,0.192,0.111,0.242,0.263,0.061,0.384,0.636,0.606,0.96,0.253,0.051,0.091,0.747,1.0,0.293,0.848,0.03,0.707,0.051,0.374,0.788,0.616,0.586,0.303,0.909,0.127,0.23,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.99,0.333,0.646,0.869,0.818,0.131,0.606,0.636,0.222,0.869,0.97,0.97,0.051,0.889,0.778,0.96,0.98,0.081,0.657,0.02,0.808,0.798,0.162,0.869,0.172,0.131,0.333,0.96,0.848,0.949,0.364,0.465,0.687,0.061,0.98,0.283,0.04,0.455,0.444,0.848,0.556,0.818,0.354,0.616,0.01,0.808,0.283,0.838,0.495,0.192,0.283,0.121,0.087,0.82,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.68,0.788,0.848,0.848,0.162,0.667,0.96,0.798,0.778,0.071,0.323,0.848,0.798,0.02,0.869,0.303,0.434,0.253,0.202,0.566,0.141,0.465,0.232,0.687,0.525,0.697,0.394,0.212,0.788,0.525,0.707,0.192,0.545,0.677,0.687,0.374,0.414,0.646,0.263,0.424,0.404,0.162,0.293,0.545,0.0,0.626,0.657,0.768,0.03,0.222,0.404,0.848,0.331,0.32,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.87,0.01,0.98,0.768,0.071,0.414,0.899,0.283,0.02,0.354,0.606,0.848,0.343,0.152,0.707,0.949,0.263,0.222,0.758,0.323,0.818,0.717,0.374,0.879,0.869,0.929,0.04,0.121,0.263,0.657,0.667,0.626,0.909,0.929,0.747,0.747,0.788,0.818,0.939,0.798,0.727,0.091,0.263,0.091,0.465,0.697,0.313,0.222,0.071,0.303,0.172,0.172,0.165,0.11,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.12,0.869,0.182,0.434,0.323,0.051,0.737,0.192,0.081,0.535,0.192,0.596,0.495,0.232,0.162,0.626,0.707,0.535,0.778,0.475,0.636,0.242,0.182,0.404,0.283,0.737,0.081,0.061,0.333,0.97,0.626,0.848,0.535,0.717,0.778,0.939,0.242,0.687,0.96,0.798,0.495,0.606,0.626,0.808,0.505,0.828,0.354,0.687,0.707,0.152,0.232,0.051,0.258,0.8,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.86,0.434,0.798,0.212,0.263,0.848,0.121,0.394,0.253,0.313,0.626,1.0,0.495,0.424,0.495,0.636,0.212,0.646,0.374,0.0,0.333,0.323,0.192,0.404,0.596,0.778,0.677,0.788,0.303,0.97,0.081,0.848,0.97,0.293,0.323,0.939,0.96,0.758,0.343,0.626,0.303,0.374,0.707,0.505,0.273,0.323,0.364,0.626,0.091,0.646,0.02,0.455,0.203,0.83,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.64,0.444,0.131,0.677,0.404,0.525,0.03,0.202,0.707,0.848,0.747,0.01,0.131,0.0,0.111,0.747,0.0,0.556,0.192,0.859,0.556,0.667,0.657,0.01,0.737,0.333,0.525,0.101,0.111,0.232,0.121,0.152,0.545,0.576,0.071,0.768,0.455,0.505,0.04,1.0,0.929,0.364,0.768,0.535,0.303,0.03,0.818,0.354,0.03,0.131,0.061,0.071,0.035,0.98,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
1.0,0.96,0.293,0.737,0.667,0.313,0.596,0.556,0.939,0.364,0.869,0.303,0.182,0.434,0.333,0.424,0.778,0.808,1.0,0.0,0.697,0.212,0.212,0.586,0.535,0.667,0.929,0.444,0.313,0.141,0.273,0.99,0.626,0.505,0.465,0.778,0.798,0.455,0.343,0.646,0.101,0.444,0.444,0.515,0.101,0.444,0.626,0.768,0.303,0.121,0.152,0.323,0.193,0.93,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.87,0.212,0.01,0.01,0.485,0.141,0.808,0.03,0.202,0.051,0.657,0.455,0.889,0.727,0.354,0.505,0.657,0.636,0.99,0.909,0.455,0.788,0.838,0.949,0.768,0.869,0.515,0.354,0.293,0.333,0.646,0.707,0.01,0.848,0.182,0.929,0.172,0.798,0.616,0.152,0.99,0.071,0.879,0.0,0.97,0.253,0.889,0.475,0.576,0.141,0.04,0.424,0.314,0.08,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.91,1.0,0.04,0.051,0.515,0.788,0.152,0.98,0.869,0.394,0.404,0.424,0.081,0.071,0.485,0.0,0.535,0.848,0.545,0.081,0.303,0.838,0.687,0.202,0.172,0.283,0.939,0.061,0.697,0.414,0.0,0.657,0.141,0.212,0.343,0.404,0.404,0.606,0.909,1.0,0.202,0.848,0.566,0.505,0.828,0.515,0.263,0.919,0.929,0.04,0.131,0.768,0.005,0.94,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.33,0.081,0.586,0.697,0.848,0.747,0.677,0.535,0.343,0.434,0.253,0.505,0.0,0.222,0.899,0.859,0.99,0.202,0.071,0.323,0.717,0.232,0.677,0.414,0.899,0.929,0.747,0.727,0.333,0.444,0.596,0.889,0.232,0.313,0.626,0.061,0.808,0.263,0.303,0.788,0.384,0.384,0.505,0.657,0.03,0.283,0.606,0.808,0.212,0.677,0.323,0.192,0.136,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.78,0.677,0.768,0.081,0.141,0.303,0.232,0.606,0.131,0.677,0.404,0.768,0.626,0.798,0.737,0.677,0.636,0.111,0.0,0.929,0.202,0.354,0.232,0.677,0.131,0.899,0.485,0.04,0.263,0.949,0.727,0.737,0.495,0.667,0.535,0.293,0.202,0.01,0.596,0.04,0.556,0.02,0.202,0.838,0.525,0.0,0.343,0.071,0.424,0.606,0.131,0.03,0.124,0.22,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.65,0.626,0.727,0.354,0.061,0.202,0.929,0.01,0.152,0.667,0.03,0.828,0.687,0.899,0.313,0.455,0.778,0.081,0.455,0.303,0.081,0.505,0.98,0.939,0.98,0.838,0.121,0.313,0.192,0.303,0.465,0.919,0.929,0.283,0.869,0.333,0.495,0.97,0.98,0.869,0.404,0.374,0.949,0.525,0.879,0.818,0.556,0.636,0.97,0.667,0.182,0.333,0.055,0.64,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.93,0.535,0.081,0.697,0.152,0.293,0.071,0.253,0.525,0.293,0.253,0.687,0.556,0.263,0.303,0.525,0.687,0.859,0.121,0.737,0.606,0.97,0.172,0.424,0.505,0.97,0.242,0.929,0.03,0.596,0.495,0.687,0.939,0.788,0.172,0.667,0.313,0.939,0.545,0.182,0.96,0.182,0.96,0.838,0.414,0.131,0.788,0.515,1.0,0.636,0.737,0.0,0.021,0.47,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.67,0.343,0.343,0.545,0.152,0.222,0.374,0.394,0.97,0.01,0.899,0.04,0.283,0.343,0.222,0.657,0.253,0.848,0.101,0.02,0.889,0.505,0.949,0.535,0.939,0.273,0.828,0.293,0.869,0.717,0.03,0.172,0.455,0.515,0.818,0.222,0.96,0.03,0.293,0.737,0.434,0.747,0.172,0.424,0.061,0.303,0.798,0.909,0.404,0.071,0.394,0.616,0.972,0.11,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.76,0.808,0.646,0.828,0.263,0.495,0.879,0.424,0.485,0.939,0.949,0.162,0.182,0.434,0.99,0.232,0.202,0.808,0.879,0.707,0.202,0.788,0.061,0.535,0.465,0.131,0.242,0.96,0.323,0.737,0.131,0.303,0.677,0.475,0.01,0.465,0.424,0.455,0.455,0.01,0.404,0.596,0.949,0.04,0.071,0.172,0.717,0.263,0.465,0.323,0.879,0.121,0.287,0.22,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.06,0.01,0.333,0.061,0.273,0.586,0.808,0.374,0.172,0.636,0.626,0.838,0.232,0.202,0.525,0.636,0.818,0.727,0.727,0.838,0.909,0.505,0.293,0.798,0.424,0.424,0.111,0.606,0.313,0.758,0.03,0.737,0.0,0.051,0.879,0.828,0.626,0.01,0.535,0.747,0.838,0.808,0.04,0.798,0.566,0.313,0.051,0.374,0.263,0.374,0.646,0.253,0.093,0.45,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.92,0.727,1.0,0.364,0.98,0.636,0.263,0.586,0.333,0.707,0.889,0.737,0.96,0.515,0.758,0.909,1.0,0.717,0.081,0.667,0.919,0.303,0.222,0.818,0.707,0.687,0.768,0.869,0.657,0.101,0.737,0.818,0.02,0.889,0.04,0.101,0.273,0.798,0.939,0.596,0.03,0.152,0.101,0.01,0.414,0.061,0.0,0.667,0.889,0.626,0.737,0.192,0.171,0.45,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.68,0.768,0.293,0.061,0.677,0.323,0.394,0.404,0.131,0.586,0.485,0.222,0.566,0.374,0.545,0.455,0.152,0.343,1.0,0.717,0.061,0.545,0.657,0.162,0.212,0.394,0.848,0.657,0.465,0.747,0.374,0.657,0.586,0.535,0.778,0.162,0.182,0.97,0.162,0.808,0.717,0.0,0.333,0.99,0.586,0.051,0.626,0.677,0.081,0.939,0.818,0.202,0.115,0.52,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.82,0.414,0.899,0.939,0.818,0.96,0.444,0.586,0.333,0.737,0.919,0.394,0.545,0.364,0.808,0.576,0.101,0.96,0.424,0.798,0.98,0.576,0.384,0.687,0.788,0.657,0.556,0.414,0.556,0.121,0.909,0.677,0.172,0.848,0.04,0.636,0.566,0.556,0.556,0.657,0.182,0.465,0.596,0.525,0.505,0.111,0.364,0.394,0.636,0.242,0.606,0.313,0.19,0.7,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
0.83,0.96,0.354,0.525,0.061,0.909,0.838,0.02,0.566,0.596,0.071,0.818,0.636,0.182,0.657,0.0,0.818,0.465,0.889,0.778,0.091,0.949,0.657,0.798,0.606,0.899,0.737,0.758,0.364,0.939,0.354,0.879,0.869,0.212,0.525,0.374,0.232,0.646,0.333,0.374,0.636,0.566,0.657,0.0,0.99,0.323,0.232,0.02,0.556,0.939,0.515,0.02,0.421,0.32,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.72,0.545,0.929,0.404,0.465,0.101,0.212,0.101,0.525,0.131,0.303,0.374,0.949,0.808,0.182,0.101,0.232,0.576,0.01,0.465,0.04,0.646,0.141,0.323,0.232,0.788,0.646,0.626,0.192,0.02,0.737,0.808,0.283,0.657,0.414,0.747,0.444,0.697,0.475,0.99,0.495,0.889,0.97,0.909,0.808,0.636,0.455,0.505,0.596,0.828,0.465,0.525,0.053,0.6,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.36,0.909,0.313,0.939,0.848,0.101,0.899,0.253,0.768,0.505,0.707,0.677,0.616,0.525,0.495,0.576,0.98,0.354,0.818,0.697,0.505,0.909,0.424,0.444,0.889,0.212,0.242,0.323,0.051,0.414,0.03,0.525,0.657,0.0,0.323,0.657,0.162,0.566,0.131,0.798,0.131,0.354,0.374,0.03,0.848,0.566,0.414,0.172,0.434,0.354,0.111,0.152,0.063,0.94,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
0.74,0.97,0.283,0.04,0.717,0.747,0.677,0.667,0.758,0.99,0.354,0.091,0.455,0.677,0.444,0.465,0.97,0.475,0.616,0.515,0.121,0.515,0.97,0.687,0.768,0.687,0.939,0.929,0.202,0.848,0.626,0.152,0.899,0.828,0.02,0.364,0.798,0.384,0.131,0.838,0.121,0.313,0.444,0.192,0.525,0.727,0.364,0.616,0.576,0.313,0.04,0.202,0.018,0.04,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.82,0.828,0.96,0.778,0.848,0.545,0.0,0.586,0.424,0.869,0.222,0.101,0.909,0.212,0.253,0.495,0.596,0.98,0.707,0.455,0.404,0.343,0.101,0.556,0.717,0.03,0.828,0.222,0.303,0.404,0.808,0.182,0.909,0.061,0.929,0.455,0.899,0.99,0.505,0.141,0.667,0.949,0.253,0.051,0.919,0.364,0.778,0.768,0.899,0.838,0.263,0.232,0.18,0.93,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.87,0.505,0.111,0.0,0.374,0.02,0.616,0.01,0.04,0.414,0.667,0.97,0.616,0.97,0.919,0.758,0.434,0.131,0.01,0.303,0.313,0.636,0.828,0.949,0.909,0.03,0.152,0.061,0.081,0.333,0.394,0.475,0.293,0.081,0.01,0.364,0.323,0.677,0.97,0.081,0.889,0.859,0.202,0.586,0.838,0.162,0.414,0.293,0.071,0.273,0.545,0.131,0.121,0.02,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
1.0,0.778,0.222,0.202,0.626,0.343,0.313,0.444,0.859,0.495,0.737,0.828,0.354,0.081,0.778,0.485,0.505,0.97,0.808,0.859,0.444,0.051,0.051,0.626,0.99,0.101,0.303,0.182,0.798,0.707,0.091,0.545,0.111,0.182,0.576,0.586,0.677,0.364,0.929,0.364,0.0,0.596,0.889,0.505,0.657,0.313,0.343,0.394,0.596,0.525,0.859,0.636,0.373,0.36,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.71,0.313,0.03,0.384,0.101,0.566,0.444,0.687,0.798,0.687,0.343,0.263,0.485,0.051,0.485,0.212,0.222,0.283,0.212,0.556,0.818,0.202,0.97,0.394,0.808,0.949,0.596,0.838,0.152,0.101,0.879,0.576,0.848,0.212,0.96,0.808,0.848,0.253,0.525,0.899,0.071,0.919,0.677,0.586,0.626,0.222,0.758,0.374,0.737,0.354,0.646,0.222,0.157,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.33,0.768,0.879,0.929,0.273,0.444,0.657,0.0,0.273,0.788,0.737,0.687,0.182,0.636,0.535,0.707,0.939,0.343,0.616,0.323,0.929,0.232,0.111,0.081,0.798,0.485,0.03,0.333,0.657,0.434,0.121,0.303,0.172,0.333,0.657,0.04,0.333,0.394,0.222,0.283,0.152,0.485,0.616,0.737,0.323,0.97,0.414,1.0,0.96,0.111,0.98,0.182,0.166,0.46,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.85,0.636,0.98,0.949,0.869,0.424,0.192,0.384,0.646,0.141,0.758,0.303,0.01,0.202,0.778,0.374,0.919,0.182,0.01,0.222,0.677,0.374,0.242,0.838,0.909,0.293,0.081,0.04,0.04,0.081,0.01,0.929,0.313,0.475,0.354,0.545,0.192,0.354,0.273,0.889,0.384,0.788,0.667,0.374,0.444,0.232,0.081,0.667,0.364,0.606,0.283,0.111,0.165,0.06,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.97,0.182,0.03,0.263,0.232,0.01,0.091,0.646,0.97,0.03,0.758,0.616,0.98,0.808,0.778,0.202,0.778,0.525,0.394,0.949,0.293,0.636,0.333,0.485,0.636,0.596,0.545,0.929,0.263,0.495,0.01,0.879,0.879,0.202,0.727,0.677,0.495,0.384,0.343,0.02,0.616,0.293,0.949,0.939,0.232,0.525,0.828,0.202,0.03,0.818,0.202,0.091,0.095,0.87,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.82,0.384,0.152,0.071,0.424,0.172,0.556,0.667,0.576,0.354,0.909,0.889,0.131,0.051,0.293,0.01,0.657,0.576,0.071,0.162,0.02,0.03,0.687,0.333,0.667,0.384,0.141,0.798,0.455,0.374,0.01,0.01,0.081,0.576,0.606,1.0,0.192,0.414,0.404,0.646,0.525,0.121,0.051,0.455,0.949,0.242,0.576,0.475,0.778,0.586,0.04,0.808,0.253,0.36,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.88,0.162,0.929,0.111,0.646,0.929,0.949,0.101,0.646,0.455,1.0,0.919,0.465,0.929,0.04,0.808,0.949,0.424,0.162,0.263,0.556,0.03,0.707,0.192,0.212,0.505,0.758,0.081,0.263,0.283,0.03,0.495,0.747,0.808,0.343,0.495,0.404,0.414,0.172,0.98,0.101,0.051,0.687,0.576,0.212,0.414,0.222,0.657,0.545,0.707,0.081,0.434,0.541,0.36,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.96,0.101,0.323,0.556,0.949,0.677,0.04,0.788,0.525,0.899,0.879,0.758,0.192,0.071,0.131,0.03,0.081,0.909,0.616,0.646,0.202,0.808,0.798,0.929,0.606,0.04,0.616,0.465,0.162,0.929,0.687,0.535,0.495,0.596,0.566,0.535,0.889,0.545,0.162,0.455,0.848,0.566,0.98,0.01,1.0,0.919,0.535,0.626,0.97,0.495,0.929,0.495,0.063,0.38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.13,0.606,0.323,0.444,0.838,0.131,0.071,0.657,0.535,0.899,0.636,0.869,0.343,0.545,0.263,0.212,0.273,0.677,0.586,0.071,0.525,0.081,0.182,0.747,0.152,0.96,0.808,0.939,0.768,0.071,0.919,0.99,0.586,0.576,0.263,0.99,0.354,0.323,0.495,0.273,0.788,0.253,0.273,0.848,0.0,0.616,0.646,0.253,0.596,0.768,0.222,0.101,0.29,0.55,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
