age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.36,0.323,0.202,0.303,0.172,0.091,0.646,0.495,0.778,0.374,0.384,0.747,0.051,0.172,0.465,0.343,0.747,0.727,0.808,1.0,0.495,0.606,0.343,0.98,0.808,0.364,0.202,0.556,0.202,0.677,0.677,1.0,0.788,0.081,0.586,0.909,0.737,0.97,0.727,0.444,0.121,0.313,0.566,0.313,0.707,0.162,0.687,0.646,0.96,0.374,0.475,0.394,0.322,0.5,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.49,0.919,0.929,0.465,0.081,0.899,0.121,0.798,0.535,0.455,0.576,0.778,0.737,0.646,0.99,0.838,0.677,0.909,0.879,0.596,0.475,0.141,0.374,0.96,0.677,0.596,0.04,0.323,0.202,0.768,0.919,0.081,0.343,0.02,0.152,0.283,0.556,0.818,0.788,0.152,0.535,0.515,0.121,0.051,0.626,0.747,0.919,0.111,0.788,0.535,0.636,0.576,0.082,0.07,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.58,0.949,0.434,0.131,0.818,0.97,0.03,0.273,0.808,0.929,0.071,0.323,0.626,0.313,0.717,0.798,0.848,0.697,0.535,0.778,0.475,0.323,0.788,0.687,0.838,0.919,0.495,0.212,0.545,0.505,0.717,0.212,0.475,0.606,0.515,0.576,0.606,0.596,0.677,0.202,0.131,0.0,0.879,0.505,0.778,0.929,0.657,0.495,0.768,0.192,0.455,0.545,0.874,0.85,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
0.73,0.313,0.98,0.697,0.566,0.515,0.737,0.616,0.949,0.828,0.899,0.222,0.04,0.303,0.949,0.04,0.737,0.182,0.061,0.505,0.455,0.869,0.0,0.97,0.172,0.333,0.859,0.404,0.606,0.737,0.172,0.162,0.434,0.384,0.768,0.98,0.707,0.394,0.818,0.586,0.434,0.354,0.303,0.737,0.758,0.212,0.313,0.202,0.323,0.485,0.333,0.768,0.908,0.8,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.47,0.101,0.657,0.909,0.636,0.111,0.939,0.242,0.616,0.202,0.111,0.374,0.434,0.434,0.919,0.162,0.737,0.465,0.566,0.626,0.051,0.606,0.202,0.646,0.111,0.929,0.586,0.071,0.303,0.869,0.949,0.879,0.081,0.222,0.717,0.788,0.374,0.242,0.737,0.525,0.091,0.788,1.0,0.212,0.626,0.323,0.404,0.828,0.566,0.626,0.212,0.354,0.354,0.54,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.3,0.768,0.848,0.646,0.172,0.919,0.485,0.424,0.242,0.263,0.576,0.424,0.202,0.061,0.949,0.03,0.01,0.182,0.616,0.596,0.121,0.03,0.727,0.818,0.404,0.869,0.02,0.121,0.071,0.101,0.737,1.0,0.101,0.606,0.121,0.788,0.475,0.101,0.657,0.576,0.455,0.869,0.051,0.838,0.808,0.131,0.687,0.253,0.707,0.636,0.192,0.717,0.446,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.52,0.414,0.889,0.455,0.202,0.717,0.747,0.758,0.556,0.444,0.717,0.374,1.0,0.051,0.02,0.939,0.263,0.081,0.485,0.222,0.03,0.626,0.253,0.697,0.96,0.212,0.646,0.737,0.404,0.576,0.04,0.808,0.222,0.051,0.848,0.869,0.626,0.495,0.253,0.657,0.838,0.404,0.515,0.828,0.434,0.414,0.394,0.354,0.556,0.747,0.0,0.495,0.692,0.22,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.07,0.253,0.98,0.121,0.162,0.909,0.323,0.626,0.869,0.879,0.545,0.273,0.636,0.303,0.879,0.929,0.172,0.758,0.111,0.677,0.616,0.747,0.071,0.444,0.848,0.212,0.131,0.485,0.697,0.242,0.818,0.152,0.434,0.444,0.737,0.919,0.505,0.97,0.364,0.909,0.707,0.909,1.0,0.889,0.848,0.838,0.869,0.141,0.949,0.859,0.051,0.091,0.778,0.77,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.21,0.586,0.808,0.212,0.202,0.586,0.96,0.455,0.939,0.606,0.717,0.131,0.98,0.697,0.051,0.212,0.596,0.091,0.364,0.03,0.384,0.798,0.02,0.444,0.444,0.576,0.182,0.01,0.111,0.182,0.798,0.02,0.758,0.646,0.222,0.313,0.889,0.818,0.434,0.737,0.717,0.636,0.061,0.495,0.899,0.768,0.616,0.485,0.717,0.273,0.869,0.02,0.759,0.43,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.98,0.051,0.04,0.172,0.081,0.949,0.242,0.99,0.202,0.869,0.848,0.535,0.071,0.283,0.697,0.798,0.98,0.273,0.596,0.566,0.545,0.465,0.404,0.414,0.525,0.121,0.303,0.929,0.525,0.798,0.273,0.697,0.798,0.869,0.394,0.768,0.364,0.657,0.434,0.192,0.657,0.97,0.899,0.121,0.424,0.606,0.384,0.879,0.909,0.596,0.313,0.03,0.039,0.56,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.56,0.01,0.192,1.0,0.818,0.141,0.687,0.162,0.657,0.182,0.747,0.121,0.424,0.03,0.101,0.444,0.394,0.788,0.323,0.364,0.111,0.788,0.879,0.525,0.03,0.111,0.152,0.657,0.202,0.465,0.303,0.162,0.899,0.747,0.909,0.879,0.242,0.303,0.778,0.313,0.727,0.202,0.121,0.929,0.343,0.737,0.657,0.061,0.283,0.283,0.737,0.768,0.533,0.07,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.79,0.101,0.182,0.566,0.273,0.586,0.232,0.515,0.606,0.788,0.869,0.798,0.455,0.202,0.818,0.515,0.354,0.121,0.222,1.0,0.354,0.515,0.02,0.697,0.313,0.081,0.556,0.566,0.677,0.333,0.778,0.899,0.778,0.061,0.141,0.949,0.283,0.818,0.576,0.525,0.061,0.495,0.384,0.091,0.323,0.152,0.586,1.0,0.131,0.091,0.141,0.677,0.948,0.24,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.49,0.768,0.384,0.929,0.747,0.343,0.929,0.414,0.747,0.687,0.566,0.465,0.515,0.303,0.616,0.616,0.071,0.606,0.182,0.414,0.576,0.535,0.263,0.707,0.485,0.606,0.263,0.081,0.869,0.949,0.273,0.697,0.556,0.172,0.626,0.303,0.586,0.202,0.273,0.424,0.02,0.838,0.051,0.02,0.939,0.848,0.202,0.0,0.101,0.949,0.455,1.0,0.512,0.64,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.1,0.333,0.394,0.364,0.768,0.202,0.869,0.545,0.707,0.778,0.758,0.04,0.939,0.071,0.101,0.414,0.949,0.869,0.343,0.747,0.899,0.596,0.616,0.152,0.091,0.0,0.576,0.515,0.091,0.697,0.475,0.141,0.202,0.717,0.485,0.606,0.414,0.101,0.212,0.788,0.141,0.778,0.616,0.354,0.535,0.222,0.071,0.677,0.303,0.434,0.333,0.313,0.686,0.82,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.38,0.091,0.455,0.828,0.343,0.778,0.0,0.707,0.606,0.141,0.172,0.263,0.586,0.535,0.768,0.687,0.444,0.758,0.889,0.121,0.96,0.01,0.414,0.848,0.869,0.596,0.778,0.404,0.899,0.02,0.556,0.0,0.949,0.798,0.808,0.061,0.677,0.444,0.141,0.768,0.091,0.172,0.333,0.97,0.364,0.919,0.727,0.475,0.121,0.939,0.929,0.162,0.775,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.78,0.222,0.838,0.455,0.192,0.747,0.263,0.677,0.606,0.273,0.495,0.97,0.586,0.343,0.455,0.586,0.778,0.152,0.081,0.343,0.717,0.0,0.859,0.02,0.798,0.778,0.444,0.96,0.606,0.818,0.889,0.535,0.404,0.869,0.848,0.232,0.313,0.737,0.646,0.152,0.444,0.515,0.586,0.586,0.667,0.596,0.667,0.182,0.071,0.545,0.293,0.293,0.813,0.52,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.808,0.909,0.03,0.323,0.818,0.697,0.99,0.818,0.121,0.697,1.0,0.98,0.939,0.788,0.838,0.808,0.071,0.808,0.657,0.859,0.98,0.232,0.667,0.313,0.121,0.475,0.374,0.354,0.081,0.343,0.505,0.414,0.646,0.212,0.111,0.04,0.455,0.384,1.0,0.424,0.616,0.606,0.646,0.687,0.768,0.051,0.222,0.768,0.293,0.091,0.727,0.426,0.38,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.41,0.172,0.444,0.253,0.949,0.697,0.172,0.485,0.101,0.586,0.667,0.606,0.283,0.051,0.424,0.263,0.848,0.838,0.02,0.98,1.0,0.121,0.99,0.949,0.707,0.111,0.758,0.838,0.434,0.404,0.606,0.838,0.727,0.636,0.747,0.859,0.283,0.424,0.02,0.131,0.879,0.273,0.889,0.313,0.02,0.515,0.687,0.081,0.232,0.232,0.939,0.283,0.082,0.51,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.42,0.04,0.899,0.98,0.828,0.232,0.737,0.424,0.677,0.323,0.838,0.444,0.273,0.283,0.747,0.182,0.727,0.061,0.697,0.333,0.313,0.677,0.03,0.99,0.485,0.061,0.495,0.242,0.737,0.727,0.919,0.212,0.434,0.475,0.333,0.374,0.889,0.02,0.697,0.273,0.495,0.848,0.202,0.485,0.808,0.232,0.586,0.485,0.626,0.01,0.697,0.343,0.902,0.93,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.52,0.273,0.828,0.596,0.04,0.131,0.697,0.172,0.121,0.313,0.697,0.586,0.606,0.606,0.818,0.131,0.071,0.404,0.535,0.566,0.717,0.697,0.081,0.778,0.949,0.859,0.121,0.04,0.869,0.737,0.97,0.162,0.879,0.444,0.788,0.99,0.222,0.455,0.747,0.232,0.485,0.838,0.949,0.727,0.253,0.091,0.323,0.707,0.303,0.051,0.303,0.02,0.001,0.25,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.41,0.061,0.0,0.313,0.707,0.152,0.788,0.172,0.081,0.051,0.535,0.051,0.566,0.535,0.828,0.909,0.566,0.364,0.152,0.99,0.051,0.848,0.081,0.303,0.263,0.051,0.354,0.152,0.545,0.051,0.949,0.424,0.687,0.424,0.495,0.657,0.96,0.172,0.121,0.788,0.364,0.141,0.525,0.081,0.899,0.889,0.162,0.182,0.707,0.152,0.131,0.717,0.012,0.22,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.6,0.374,0.697,0.152,0.283,0.96,0.061,0.424,0.293,0.636,0.808,0.394,0.111,0.152,0.162,0.97,0.96,0.091,0.879,0.636,0.505,0.364,0.808,0.394,0.081,0.677,0.747,0.394,0.717,0.394,0.97,0.273,0.131,0.717,0.152,0.737,0.96,0.202,0.768,0.586,0.919,0.273,0.061,0.747,0.869,0.646,0.778,0.343,0.768,0.03,0.354,0.677,0.608,0.51,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.59,0.141,0.394,0.747,0.404,0.818,0.909,0.212,0.03,0.374,0.818,0.222,0.949,0.212,0.121,0.253,0.192,0.152,0.525,0.465,0.0,0.152,0.02,0.222,0.081,1.0,0.111,0.737,0.071,0.091,0.818,0.778,0.838,0.424,0.939,0.242,0.485,0.747,0.02,0.384,0.869,0.747,0.808,0.556,0.869,0.03,0.737,0.97,0.788,0.02,0.707,0.444,0.951,0.44,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.64,0.071,0.939,0.727,0.596,0.434,1.0,0.02,0.444,0.152,0.727,0.929,0.848,0.707,0.697,0.131,0.263,0.889,0.394,0.253,0.0,0.061,0.303,0.374,0.687,0.283,1.0,0.838,0.172,0.778,0.727,0.657,0.929,0.283,0.101,0.444,0.485,0.444,0.505,0.768,0.556,0.323,0.828,0.162,0.121,0.232,0.333,0.646,0.677,0.434,0.081,0.465,0.995,0.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.45,0.98,0.727,0.717,0.101,0.667,0.556,0.828,0.717,0.232,0.818,0.859,0.929,0.788,0.99,0.253,0.04,0.424,0.242,0.848,0.424,0.596,0.04,0.495,0.172,0.253,0.556,0.182,1.0,0.828,0.394,0.737,0.232,0.485,0.636,0.394,0.586,0.717,0.919,0.869,0.768,0.121,0.101,0.323,0.838,0.222,0.758,0.374,0.02,0.455,0.495,0.343,0.855,0.14,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.23,0.313,0.384,0.737,0.646,0.586,0.263,0.455,0.838,0.889,0.667,0.636,0.828,0.939,0.404,0.899,0.273,0.091,0.859,0.263,0.111,0.697,0.172,0.818,0.99,0.071,0.98,0.02,0.444,0.808,0.626,0.727,0.556,0.848,0.667,0.616,0.485,0.939,0.364,0.515,0.404,0.818,0.768,0.818,0.899,0.263,0.808,0.505,0.232,0.232,0.899,0.879,0.675,0.57,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.18,0.323,0.455,0.091,0.303,0.384,0.01,0.697,0.424,0.687,0.576,0.909,0.384,0.566,0.97,0.232,0.96,0.646,0.596,0.172,0.071,0.667,0.465,0.343,0.475,0.232,0.747,0.909,0.697,0.283,0.071,0.687,0.838,0.616,0.97,0.273,0.485,0.96,0.384,0.576,0.172,0.364,0.939,0.343,0.273,0.202,0.253,0.778,0.727,0.293,0.505,0.121,0.206,0.38,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.22,0.828,0.141,0.909,0.697,0.141,0.788,0.081,0.859,0.859,0.657,0.121,0.687,0.293,1.0,0.263,0.152,0.717,0.495,0.808,0.768,0.727,0.949,0.414,0.04,0.303,0.97,0.96,0.596,0.414,0.273,0.586,0.828,0.949,0.313,0.182,1.0,0.96,0.879,0.626,0.596,0.616,0.121,0.495,0.798,0.677,0.475,0.687,0.677,0.788,0.586,0.131,0.166,0.76,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.17,0.859,0.626,0.232,0.141,0.081,0.162,0.253,0.606,0.273,0.404,0.929,0.556,0.98,0.778,0.414,0.606,0.949,0.253,0.747,0.475,0.172,0.727,0.384,0.97,0.869,0.202,0.0,0.525,0.152,0.545,0.455,0.717,0.707,0.758,0.051,0.949,0.0,0.869,0.616,0.919,0.04,0.475,0.071,0.172,0.939,0.788,0.485,0.121,0.747,0.01,0.323,0.089,0.15,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.12,0.616,0.657,0.626,0.141,0.081,0.576,0.404,0.566,0.303,0.505,0.202,0.02,0.899,0.212,0.667,0.081,0.798,0.374,0.99,0.071,0.808,0.364,0.525,0.96,0.182,0.081,0.222,1.0,0.535,0.212,0.071,0.646,0.545,0.525,0.131,0.061,0.758,0.566,0.606,1.0,0.535,0.596,0.131,0.606,0.04,0.152,0.758,0.859,0.616,0.96,0.394,0.012,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3,0.505,0.394,0.495,0.0,0.394,0.535,0.717,0.909,0.323,0.919,0.03,0.859,0.202,0.98,0.515,0.465,0.616,0.859,0.475,0.152,0.04,0.626,0.455,0.121,0.152,0.97,0.808,0.707,0.586,0.697,0.202,0.808,0.747,0.667,0.636,0.606,1.0,0.778,0.131,0.455,0.091,0.182,0.98,0.818,0.808,0.242,0.697,0.758,0.313,0.091,0.121,0.845,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.13,0.616,0.354,0.455,0.121,0.293,0.96,0.717,0.606,0.071,0.768,0.626,0.192,0.273,0.758,0.697,0.071,0.253,0.929,0.232,0.96,0.313,0.374,0.838,0.626,0.677,0.616,0.303,1.0,0.04,0.939,0.788,0.97,0.313,0.869,0.364,0.636,0.222,0.253,0.606,0.273,0.586,0.919,0.99,0.727,0.152,0.323,0.081,0.626,0.101,0.768,0.03,0.434,0.9,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.08,0.727,0.02,0.727,0.384,0.636,0.465,0.333,0.333,0.869,0.384,0.808,0.626,0.364,0.303,0.727,0.556,0.909,0.939,0.475,0.929,0.081,0.616,0.576,0.283,0.091,0.677,0.384,0.859,0.778,0.232,0.879,0.677,0.364,0.202,0.828,0.141,0.859,0.596,0.273,0.434,0.929,0.778,0.727,1.0,0.808,0.505,0.525,0.343,0.253,0.343,0.505,0.761,0.15,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.56,0.737,0.394,0.909,0.242,0.202,0.899,0.798,0.566,0.253,0.939,0.455,0.101,0.354,0.505,0.505,0.414,0.949,0.636,0.859,0.091,0.515,0.727,0.212,0.111,0.646,0.98,0.596,0.394,0.545,0.889,0.152,0.667,0.364,0.606,0.152,0.798,0.0,0.869,0.141,0.535,0.636,0.98,0.283,0.414,0.758,0.051,0.596,0.576,0.949,0.253,0.697,0.584,0.87,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.91,0.879,0.818,0.495,0.566,0.111,0.283,0.111,0.465,0.869,0.616,0.364,0.343,0.333,0.768,0.081,0.99,0.01,0.101,0.263,0.586,0.768,0.162,0.414,0.465,0.576,0.717,0.283,0.697,0.798,0.97,0.758,0.636,0.03,0.212,0.212,0.02,0.707,0.182,0.172,0.616,0.404,0.293,0.384,0.131,0.879,1.0,0.0,0.424,0.869,0.141,0.444,0.037,0.28,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.46,0.657,0.828,0.768,0.657,0.253,0.929,0.495,0.606,0.182,0.051,0.404,0.293,0.394,0.798,0.273,0.788,0.03,0.232,0.677,0.162,0.495,0.899,0.192,0.242,0.424,0.081,0.414,0.212,0.717,0.384,0.535,0.111,0.091,0.232,0.313,0.303,0.576,0.303,0.253,0.848,0.646,0.02,0.949,0.424,0.879,0.394,0.98,0.545,0.848,0.778,0.596,0.123,0.45,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.8,0.061,0.838,0.111,0.455,0.01,0.04,0.051,0.495,0.162,0.02,0.303,0.808,0.859,0.162,0.939,0.303,0.929,0.283,0.646,0.354,0.394,0.606,0.313,0.96,0.727,0.172,0.626,0.606,0.99,0.313,0.152,0.505,0.141,0.495,0.131,1.0,0.061,0.263,0.525,0.687,0.788,0.798,0.444,0.121,0.717,0.899,0.222,0.192,0.495,0.899,0.263,0.744,0.21,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4,0.687,0.01,1.0,0.444,0.212,0.051,0.192,0.081,0.505,0.222,0.929,0.081,0.949,0.091,0.808,0.707,0.121,0.869,0.273,0.576,0.222,0.525,0.646,0.141,0.071,0.152,0.646,0.606,0.424,0.788,0.04,0.859,0.636,0.222,0.152,0.949,0.091,0.455,0.788,0.232,0.616,0.162,0.343,0.374,0.515,0.727,0.404,0.273,0.98,0.707,0.071,0.439,0.76,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.03,0.414,0.646,0.747,0.101,0.263,0.657,0.152,0.273,0.535,0.424,0.586,0.394,1.0,0.051,0.152,0.535,0.01,0.687,0.354,0.212,0.242,0.313,0.707,0.495,0.434,0.909,0.707,0.141,0.04,0.949,0.0,0.768,0.99,0.98,0.525,0.859,0.404,0.677,0.091,0.01,0.152,0.626,0.545,0.818,0.889,0.03,0.596,0.545,0.242,0.293,0.475,0.234,0.31,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0
0.16,0.465,0.838,0.99,0.99,0.667,0.343,1.0,0.838,0.02,0.475,0.323,0.283,0.798,0.798,0.01,0.051,0.071,0.081,0.293,0.283,0.313,0.697,0.576,0.838,0.02,0.455,0.131,0.323,0.232,0.96,0.848,0.727,0.606,0.707,0.778,0.131,0.263,0.465,0.566,0.929,1.0,0.869,0.101,0.121,0.727,0.768,0.323,0.131,0.828,0.172,0.02,0.619,0.74,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.52,0.98,0.131,0.101,0.949,0.626,0.758,0.354,0.061,0.283,0.152,0.586,0.293,0.899,0.919,0.778,0.96,0.566,0.475,0.333,0.737,0.798,0.586,0.263,0.051,0.657,0.879,0.384,0.97,0.697,0.222,1.0,0.091,0.586,0.01,0.919,0.576,0.414,0.828,0.687,0.141,0.566,0.374,0.465,0.758,0.283,0.343,0.566,0.939,0.768,0.98,0.273,0.998,0.13,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0
0.85,0.121,0.889,0.505,0.273,0.222,0.152,0.818,0.313,0.141,0.667,0.061,0.0,0.808,0.202,0.061,0.596,0.949,0.929,0.283,0.737,0.232,0.848,0.515,0.121,0.808,0.212,0.768,0.121,1.0,0.616,0.212,0.939,0.909,0.596,0.04,0.475,0.657,0.253,0.263,0.061,0.707,0.343,0.606,0.061,0.404,0.687,0.03,0.414,0.566,0.071,0.172,0.24,0.86,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
0.2,0.131,0.121,0.768,0.798,0.697,0.828,0.848,0.172,0.99,0.798,0.99,0.475,0.848,0.535,0.677,0.071,0.879,0.02,0.535,0.404,0.384,0.545,0.747,0.768,0.121,0.121,0.404,0.869,0.556,0.141,0.889,0.949,0.667,0.566,0.01,0.273,0.414,0.212,0.556,0.535,0.545,0.051,0.283,0.495,0.616,0.808,0.384,0.677,0.051,0.414,0.101,0.752,0.43,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.96,0.717,0.525,0.586,0.606,0.303,0.192,0.808,0.02,0.475,0.364,0.626,0.374,0.586,0.394,0.556,0.475,0.071,0.596,0.222,0.525,0.899,0.848,0.525,0.879,0.687,0.727,0.737,0.323,0.202,0.455,0.707,0.364,0.313,0.434,0.051,0.899,0.747,0.091,0.475,0.939,0.97,0.758,0.465,0.525,0.879,0.828,0.131,0.818,0.0,0.01,0.131,0.363,0.54,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.42,0.0,0.848,0.869,0.737,0.596,0.919,0.455,0.818,0.101,0.061,0.535,0.788,0.0,0.283,0.424,0.657,1.0,0.172,0.98,0.02,0.081,0.111,0.798,0.586,0.162,0.788,0.232,0.949,0.657,0.394,0.364,0.626,0.293,0.727,0.394,0.192,0.747,0.707,0.202,0.737,0.515,0.313,0.263,0.121,0.707,0.747,0.566,0.374,0.081,0.04,0.394,0.946,0.08,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.75,0.071,0.162,0.323,0.081,1.0,0.919,0.626,0.697,0.455,0.606,0.939,0.414,0.232,0.747,0.202,0.818,0.222,0.96,0.232,0.384,0.313,0.828,0.697,0.98,0.96,0.192,0.303,0.707,0.788,0.505,0.576,0.596,0.182,0.737,0.04,0.828,0.404,0.677,0.657,0.747,0.01,0.424,0.96,0.96,0.677,0.525,0.828,0.354,0.687,0.364,0.576,0.335,0.1,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24,0.626,0.495,0.232,0.404,0.202,0.727,0.717,0.364,0.485,0.263,0.697,0.141,0.202,0.162,0.495,0.869,0.485,0.111,0.485,0.778,0.616,0.515,0.02,0.727,0.919,0.242,0.212,0.202,0.091,0.828,0.121,0.929,0.687,0.949,0.434,0.939,0.323,0.778,0.535,0.758,0.859,0.222,0.626,0.081,0.343,0.414,0.232,0.556,0.606,0.131,0.424,0.711,0.65,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.78,0.798,0.798,0.535,0.374,0.475,0.374,0.141,0.818,0.212,0.929,0.899,0.465,0.01,0.535,0.121,0.273,0.687,0.273,0.495,0.111,0.495,0.535,0.283,0.071,0.697,0.182,0.606,1.0,0.838,0.081,0.768,0.495,0.475,0.323,0.657,0.828,0.455,0.071,0.98,0.0,0.939,0.697,0.111,0.465,0.323,0.99,0.667,0.778,0.879,0.333,0.545,0.145,0.06,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.96,0.768,0.657,0.465,0.768,0.323,0.061,0.566,0.333,0.525,0.263,0.091,0.586,0.192,0.515,0.172,0.232,0.525,0.96,0.455,0.394,0.202,0.96,0.838,0.141,0.242,0.848,0.394,0.636,0.636,0.293,0.03,0.697,0.778,0.566,0.889,0.808,0.354,0.515,0.121,0.354,0.828,0.949,0.636,0.556,0.98,0.707,0.434,0.051,0.687,0.364,1.0,0.838,0.55,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.63,0.061,0.636,0.121,0.606,0.141,0.444,0.222,0.768,0.798,0.121,0.697,0.01,0.04,0.586,0.061,0.162,0.717,0.273,0.192,0.242,0.778,0.758,0.313,0.545,0.152,0.99,0.798,0.465,0.192,0.525,0.101,0.182,0.364,0.556,0.798,0.96,0.455,0.758,0.576,0.626,0.525,0.121,0.323,0.162,0.313,0.02,0.949,0.232,0.424,0.616,0.303,0.627,0.55,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.04,0.859,0.545,0.202,0.232,0.424,0.747,0.828,0.424,0.03,0.091,0.859,0.091,0.152,0.141,0.364,0.657,0.97,0.949,0.798,0.879,0.97,0.98,0.939,0.061,0.636,0.192,0.02,0.232,0.202,0.727,0.051,0.717,0.798,0.576,0.212,0.798,0.475,0.758,0.869,0.354,0.788,0.758,0.404,0.768,0.788,0.848,0.535,0.475,0.394,0.869,0.525,0.176,0.31,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.79,0.111,0.899,0.131,0.727,0.677,0.949,0.525,0.677,0.586,0.697,0.768,0.253,0.293,0.051,0.646,0.152,0.495,0.768,0.162,0.273,0.545,0.97,0.03,0.697,0.04,0.253,0.455,0.889,0.798,0.515,0.313,0.02,0.566,0.212,0.778,0.919,0.97,0.596,0.495,0.01,0.424,0.606,0.848,0.879,0.0,0.131,0.465,0.333,0.96,0.01,0.596,0.886,0.13,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.47,0.465,0.717,0.939,0.687,0.263,0.152,0.141,0.929,0.192,0.879,0.758,0.859,0.465,0.727,0.576,0.475,0.323,0.121,0.869,0.404,0.273,0.444,0.475,0.98,0.293,0.475,0.222,0.97,0.869,0.768,0.939,0.333,0.222,0.141,0.697,0.273,0.374,0.636,0.556,0.505,0.747,0.313,0.778,0.495,0.283,0.293,0.343,0.545,0.313,0.707,0.677,0.517,0.96,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
