age,attr1,attr10,attr11,attr12,attr13,attr14,attr15,attr16,attr17,attr18,attr19,attr2,attr20,attr21,attr22,attr23,attr24,attr25,attr26,attr27,attr28,attr29,attr3,attr30,attr31,attr32,attr33,attr34,attr35,attr36,attr37,attr38,attr39,attr4,attr40,attr41,attr42,attr43,attr44,attr45,attr46,attr47,attr48,attr49,attr5,attr50,attr51,attr6,attr7,attr8,attr9,capital,distance,gender,paid_contributions_1,paid_contributions_2,paid_contributions_3,paid_contributions_4,paid_contributions_5,patient_type,residence,satisfied,spouse
0.51,0.899,0.515,0.212,0.394,0.545,1.0,0.545,0.01,0.495,0.071,0.717,0.283,0.525,0.859,0.354,0.081,0.253,0.242,0.02,0.919,0.071,0.747,0.576,0.889,0.475,0.374,0.293,0.505,0.081,0.768,0.293,0.838,0.96,0.556,0.222,0.758,0.596,0.838,0.485,0.293,0.071,0.505,0.333,0.364,0.596,0.909,0.242,0.788,0.657,0.818,0.616,0.795,0.65,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
0.78,0.667,0.96,0.131,0.848,0.475,0.051,0.121,0.697,0.061,0.626,0.465,0.0,0.919,0.99,0.101,0.162,0.131,0.475,0.737,0.424,0.515,0.03,0.98,0.455,0.141,0.667,0.626,0.919,0.586,0.495,0.99,0.778,0.859,0.061,0.909,0.384,0.424,0.687,0.697,0.141,0.202,1.0,0.283,0.333,0.03,0.071,0.99,0.081,0.343,0.061,0.444,0.488,0.76,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.52,0.747,0.919,0.828,0.98,0.253,0.323,0.01,0.899,0.01,0.182,0.525,0.828,0.202,0.798,0.758,0.232,0.172,0.909,0.01,0.889,0.717,0.081,0.909,0.202,0.364,0.162,0.283,0.04,0.424,0.101,0.283,0.646,0.404,0.606,0.061,0.293,0.495,0.929,0.03,0.707,0.737,0.253,0.141,0.939,0.899,0.465,0.616,0.919,0.051,0.899,0.606,0.14,0.68,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.83,0.687,0.707,0.384,0.919,0.162,0.0,0.929,0.091,0.818,0.283,0.687,0.424,0.657,0.747,0.091,0.747,0.899,0.848,0.081,0.545,0.717,0.364,0.04,0.798,0.212,0.121,0.535,0.131,0.354,0.323,0.465,0.859,0.323,0.051,0.586,0.798,0.091,0.545,0.162,0.131,0.697,0.778,0.242,0.636,0.283,0.838,0.121,0.323,1.0,0.768,0.515,0.374,0.97,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.2,0.182,0.717,0.747,0.101,0.232,0.212,0.717,0.02,0.081,0.899,0.152,0.313,0.778,0.495,0.616,0.525,0.222,0.273,0.374,0.818,0.263,0.949,0.424,0.929,0.737,0.141,0.313,0.293,0.596,0.081,0.162,0.364,0.222,0.798,0.424,0.596,0.384,0.515,0.667,0.636,0.354,0.303,0.101,0.02,0.687,0.919,0.323,0.202,0.535,0.424,0.354,0.972,0.74,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0
0.66,0.545,0.879,0.364,0.818,0.455,0.394,0.677,0.404,0.899,0.778,0.283,0.99,0.848,0.939,0.737,0.293,0.293,0.919,0.414,0.141,0.818,0.717,0.879,0.424,0.535,0.283,0.657,0.606,0.99,0.848,0.879,0.424,0.01,0.576,0.535,0.394,0.01,0.364,0.859,0.051,0.071,0.051,0.141,0.99,0.273,0.061,0.141,0.939,0.374,0.04,0.434,0.61,0.05,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.07,0.646,0.566,0.606,0.424,0.212,0.737,0.202,0.657,0.242,0.273,0.374,0.98,0.131,0.394,0.788,0.616,0.808,0.99,0.828,0.515,0.636,0.01,0.747,0.869,0.03,0.818,0.293,0.131,0.606,0.667,0.131,0.404,0.919,0.455,0.505,0.616,1.0,0.404,0.556,0.515,0.97,0.949,0.98,0.354,0.97,0.404,0.747,0.444,0.909,0.384,0.707,0.969,0.99,1.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.74,0.283,0.677,0.222,0.404,0.384,0.384,0.091,0.848,0.434,0.657,0.505,0.859,0.202,0.152,0.394,0.141,0.677,0.778,0.01,0.96,0.869,0.03,0.727,0.222,0.778,0.424,0.455,0.071,0.343,0.414,0.485,0.96,0.586,0.596,0.0,0.859,0.798,0.485,0.394,0.192,0.505,0.182,0.141,0.869,0.758,0.475,0.98,0.97,0.889,0.667,0.606,0.077,0.83,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.27,0.0,0.778,0.828,0.182,0.899,0.798,0.202,0.374,0.162,0.384,0.717,0.374,0.182,0.455,0.838,0.01,0.949,0.626,0.192,0.172,0.333,0.96,0.465,0.02,0.475,0.323,0.374,0.626,0.162,0.889,0.515,0.869,0.222,0.859,0.152,0.646,0.475,0.838,0.354,0.677,0.263,0.667,0.677,0.04,0.98,0.566,0.485,0.364,0.939,0.01,0.778,0.235,0.16,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.9,0.131,0.616,0.96,0.051,0.081,0.081,0.899,0.152,0.949,0.586,0.859,0.505,0.081,0.444,0.919,0.354,0.838,0.172,0.152,0.323,0.495,0.444,0.717,0.707,0.848,0.586,0.596,0.475,0.091,0.758,0.677,0.949,0.828,0.434,0.758,0.475,0.465,0.576,0.98,0.818,0.303,0.434,0.535,0.495,0.374,0.222,0.747,0.677,0.96,0.283,0.172,0.428,0.73,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.58,0.616,0.475,0.101,0.313,0.02,0.141,0.141,0.707,0.535,0.02,0.515,0.0,0.99,0.343,0.596,0.697,0.657,0.657,0.768,0.778,0.485,0.293,0.152,0.697,0.717,0.768,0.02,0.97,0.03,0.374,0.202,1.0,0.434,0.747,0.697,0.566,0.455,0.051,0.424,0.01,0.101,0.414,0.859,0.182,0.758,0.374,0.283,0.434,0.0,0.061,0.717,0.449,0.25,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.24,0.879,0.293,0.828,0.182,0.505,0.343,0.859,0.273,0.869,0.02,0.475,0.273,0.404,0.859,0.768,0.0,0.657,0.101,1.0,0.323,0.283,0.343,0.02,0.242,0.465,0.071,0.99,0.596,0.111,0.848,0.879,0.606,0.545,0.818,0.818,0.192,0.333,0.899,0.283,0.798,0.848,0.515,0.424,0.626,0.949,0.556,0.535,0.162,0.515,0.131,0.727,0.648,0.68,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.15,0.313,0.909,0.808,0.838,0.505,0.384,0.394,0.596,0.152,0.384,0.253,0.929,0.313,0.596,0.04,0.848,0.111,0.404,0.646,0.949,0.172,0.313,0.091,0.97,0.182,0.848,0.172,0.707,0.646,0.919,0.889,0.172,0.97,0.747,0.828,0.818,0.545,0.354,0.687,0.566,0.828,0.303,0.081,0.596,0.131,0.606,0.394,0.364,0.323,0.909,0.697,1.0,0.57,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.7,0.566,0.616,0.141,0.859,0.333,0.859,0.697,0.404,0.192,0.869,0.707,0.657,0.192,0.515,0.131,0.414,0.455,0.778,0.152,0.0,0.899,0.899,0.475,0.202,0.313,0.424,0.707,0.03,0.96,0.313,0.051,0.384,0.212,0.535,0.576,0.212,0.556,0.061,0.152,0.293,0.697,0.596,0.222,0.576,0.626,0.455,0.303,0.909,0.121,0.626,0.99,0.529,0.24,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.73,0.596,0.061,0.606,0.485,0.333,0.455,0.566,0.101,0.061,0.707,0.556,0.535,0.01,0.354,0.96,0.727,0.384,0.364,0.212,0.333,0.677,0.98,0.828,0.333,0.919,1.0,0.545,0.99,0.505,0.0,0.081,0.152,0.071,0.444,0.616,0.475,0.192,0.495,0.788,0.596,0.97,0.121,0.303,0.182,0.313,0.182,0.929,0.01,0.192,0.717,0.263,0.234,0.36,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.87,0.788,0.626,0.859,0.727,0.343,0.141,0.677,0.414,0.909,0.515,0.778,0.465,0.04,0.96,0.97,0.919,0.364,0.667,0.192,0.01,0.333,0.697,0.707,0.273,0.889,0.212,0.202,0.131,0.869,0.424,0.515,0.515,0.0,0.364,0.283,0.141,0.394,0.162,0.818,0.596,0.97,0.091,0.919,0.061,0.343,0.556,0.859,0.273,0.939,0.051,0.747,0.23,0.91,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.53,0.758,0.495,0.848,0.313,0.97,0.051,0.646,0.727,0.909,0.162,0.222,0.152,0.616,0.818,0.566,0.424,0.182,0.414,0.242,0.939,0.97,0.747,0.626,0.192,0.667,0.192,0.03,0.677,1.0,0.475,0.172,0.465,0.101,0.333,0.646,0.646,0.152,0.485,0.758,0.404,0.646,0.495,0.04,0.253,0.172,0.97,0.596,0.404,0.02,0.646,0.121,0.456,0.15,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.37,0.323,0.626,0.545,0.091,0.96,0.939,0.081,0.354,0.616,0.848,0.96,0.374,0.525,0.505,0.697,0.768,0.586,0.414,0.263,0.202,0.141,0.535,0.717,0.98,0.071,0.434,0.596,0.263,0.222,0.0,0.899,0.768,0.687,0.596,0.172,0.111,0.061,0.475,0.02,0.899,0.071,0.404,0.576,0.485,0.697,0.121,0.333,0.828,0.121,0.061,0.758,0.803,0.11,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.04,0.061,0.374,0.505,0.121,0.535,0.535,0.848,0.121,0.051,0.596,0.101,0.253,0.414,0.061,0.737,0.152,0.636,0.485,0.566,0.758,0.384,0.354,0.152,0.929,0.727,0.131,0.192,0.808,0.646,0.404,0.081,0.303,0.909,0.677,0.333,0.616,0.677,0.01,0.909,0.374,0.364,0.333,0.303,0.242,1.0,0.313,0.475,0.081,0.545,0.808,0.172,0.001,0.16,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.59,0.939,0.222,0.414,0.0,0.515,0.535,0.909,0.96,0.455,0.596,0.798,0.505,0.01,0.061,0.192,0.929,0.646,0.283,0.162,0.02,0.919,0.03,0.101,0.586,0.879,0.99,0.626,0.556,0.222,0.263,0.677,0.838,0.687,0.919,0.455,0.263,0.879,0.939,0.717,0.0,0.545,0.313,0.636,0.97,0.515,0.788,0.121,0.515,0.97,0.808,0.323,0.423,0.35,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0
0.55,0.303,0.667,0.97,0.343,0.879,0.747,0.576,0.737,0.899,0.293,0.747,0.394,0.374,0.131,0.606,0.333,0.626,0.374,0.485,0.535,0.606,0.172,0.091,0.333,0.576,0.939,0.737,0.929,0.475,0.202,0.505,0.455,0.343,0.485,0.283,0.828,0.475,0.192,0.232,0.889,0.455,0.889,0.616,0.778,0.111,1.0,1.0,0.323,0.081,0.101,0.424,0.263,0.17,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0
0.54,0.515,0.051,0.909,0.03,0.283,0.646,0.172,0.0,0.808,0.485,0.465,0.162,1.0,0.364,0.545,0.677,0.192,0.939,0.889,0.636,0.374,0.242,0.667,0.253,0.283,0.101,0.505,0.212,0.869,0.202,0.99,0.646,0.97,0.434,0.758,0.172,0.424,0.515,0.131,0.545,0.909,0.717,0.242,0.101,0.495,0.646,0.758,0.788,0.667,0.212,0.869,0.455,0.17,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0
0.54,0.737,0.465,0.404,0.162,0.434,0.798,0.212,0.101,0.798,0.687,0.242,0.758,0.343,0.172,0.333,0.939,0.545,0.869,0.778,0.434,0.232,0.949,0.051,0.556,0.475,0.859,0.717,0.838,0.02,0.162,0.808,0.768,0.596,0.121,0.354,1.0,0.697,0.707,0.626,0.919,0.202,0.051,0.364,0.131,0.939,0.444,0.717,0.808,0.909,0.717,0.646,0.607,0.73,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0
0.87,0.626,0.99,0.131,0.788,0.384,0.01,0.293,0.424,0.202,0.788,0.354,0.818,0.697,0.384,0.97,0.01,0.434,0.869,0.899,0.657,0.657,0.606,0.505,0.343,0.273,0.626,0.303,0.455,0.707,0.717,0.687,0.99,0.929,0.758,0.828,0.192,0.505,0.04,0.96,0.768,0.03,0.091,0.02,0.737,0.949,0.01,0.717,0.657,0.232,0.131,0.646,0.984,0.88,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0
0.13,0.444,0.525,0.071,0.96,0.323,0.556,0.273,0.404,0.687,0.646,0.869,0.98,0.727,0.869,0.212,0.485,0.414,0.424,0.273,0.576,0.646,0.192,0.96,0.636,0.889,0.222,0.828,0.677,0.758,0.131,0.03,0.293,0.192,0.02,0.404,0.99,0.343,0.899,0.737,0.111,0.323,0.98,0.343,0.242,0.374,0.939,0.737,0.364,0.465,0.737,0.667,0.124,0.22,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.41,0.475,0.889,0.182,0.747,0.0,0.828,0.869,0.697,0.586,0.111,0.152,0.384,0.04,0.505,0.333,0.909,0.222,0.172,0.121,0.323,0.364,0.404,0.131,0.859,0.283,0.879,0.172,0.515,0.404,0.576,0.03,0.808,0.091,0.293,0.879,0.687,0.283,0.081,0.394,0.586,0.495,0.97,0.263,0.657,0.808,0.939,0.687,0.02,0.535,0.182,0.535,0.46,0.17,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.69,0.99,0.818,0.616,0.0,0.636,0.192,0.03,0.273,0.667,0.343,0.606,0.717,0.818,0.697,0.697,0.747,0.061,0.323,0.455,0.535,0.03,0.061,0.515,0.545,0.596,0.747,0.242,0.626,0.879,0.828,0.788,0.788,0.576,0.505,0.03,0.131,0.859,0.98,0.566,0.818,0.596,0.182,0.677,0.848,0.424,0.141,0.869,0.253,0.303,0.747,0.182,0.597,0.39,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0
0.19,0.273,0.293,0.99,0.475,0.455,0.818,0.424,0.596,0.96,0.394,0.232,0.303,0.051,0.455,0.869,0.606,0.465,0.707,0.212,0.747,0.081,0.222,0.303,0.98,0.141,0.556,0.96,0.414,0.04,0.566,0.758,0.061,0.394,0.323,0.323,0.141,0.899,0.263,0.758,0.253,0.929,0.949,0.727,0.081,0.727,0.364,0.768,0.98,0.919,0.646,0.424,0.057,0.22,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.85,0.556,0.939,0.444,0.485,0.677,0.141,0.848,0.616,0.96,0.495,0.707,0.03,0.414,0.404,0.687,0.899,0.818,0.545,0.091,0.535,0.929,0.101,0.869,0.404,0.596,0.687,0.576,0.253,0.404,0.0,0.828,0.788,0.364,0.293,0.455,0.515,0.364,0.919,0.343,0.343,0.616,0.919,0.374,0.99,0.131,0.768,0.97,0.172,0.02,0.929,0.838,0.854,0.84,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0
0.27,0.949,0.929,0.869,0.293,0.475,0.505,0.717,0.616,0.798,0.333,0.313,0.768,0.576,0.626,0.081,0.505,0.404,0.192,0.465,0.242,0.758,0.778,0.364,0.485,0.101,0.566,0.545,0.667,0.111,0.01,0.131,0.212,0.222,0.091,0.848,0.99,0.949,0.192,0.444,0.97,0.293,0.838,0.98,0.657,0.939,0.0,0.424,0.434,0.111,0.758,0.455,0.925,0.53,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
0.33,0.313,0.303,0.657,0.869,0.859,0.889,0.838,0.162,0.303,0.495,0.505,0.677,0.293,0.172,0.242,0.515,0.96,0.96,0.0,0.727,0.667,0.889,0.687,0.727,0.293,0.505,0.434,0.778,0.646,0.455,0.818,0.939,0.778,0.768,0.889,0.515,0.98,0.687,0.899,0.818,0.273,0.566,0.051,0.384,0.899,0.374,0.303,0.939,0.192,0.778,0.242,0.977,0.19,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17,0.576,0.798,0.768,0.263,0.778,0.929,0.919,0.687,0.939,0.707,0.182,0.545,0.667,0.121,0.424,0.172,0.869,0.96,0.808,0.556,0.677,0.727,0.313,0.758,0.848,0.889,0.828,0.222,0.869,0.758,0.838,0.111,0.444,0.182,0.535,0.859,0.202,0.707,0.475,0.283,0.697,0.525,0.798,0.343,0.97,0.576,0.061,0.061,0.283,0.02,0.141,0.612,0.97,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.54,0.253,0.566,0.485,0.828,0.273,0.566,0.606,0.747,0.929,0.737,0.636,0.646,0.303,0.626,0.788,0.828,0.747,0.747,0.131,0.131,0.061,0.788,0.576,0.717,0.848,0.101,0.889,0.091,0.515,0.545,0.394,0.586,0.384,0.98,0.384,0.606,0.606,0.242,0.343,0.909,0.232,0.263,0.576,0.111,0.515,0.848,0.566,0.889,0.444,0.495,0.525,0.867,0.53,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.88,0.727,0.778,0.798,0.919,0.404,0.253,0.606,0.949,0.626,0.606,0.343,0.465,0.535,0.636,0.909,0.495,0.455,0.828,0.838,0.01,0.071,0.404,0.333,0.232,0.414,0.606,0.333,0.283,0.646,0.556,0.03,0.808,0.98,0.434,0.788,0.101,0.879,0.02,0.596,0.687,0.798,0.141,0.253,0.596,0.263,0.727,0.465,0.263,0.747,0.141,0.848,0.937,0.36,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.28,0.677,0.939,0.717,0.485,0.697,0.899,0.414,0.141,0.879,0.909,0.485,0.909,0.01,0.465,0.313,0.899,0.242,0.98,0.121,0.424,0.778,0.253,0.596,0.909,0.101,0.879,0.566,0.192,0.707,0.293,0.384,0.838,0.465,0.515,0.889,0.263,0.384,0.667,0.97,0.596,0.97,0.455,0.818,0.707,0.818,0.081,0.131,0.455,0.727,0.97,0.98,0.794,0.67,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.54,0.535,0.434,0.879,0.808,0.545,0.697,0.525,0.131,0.364,0.081,0.939,0.01,0.323,1.0,0.323,0.051,0.818,0.384,0.768,0.374,0.636,0.98,0.515,0.545,0.515,0.172,0.707,0.293,0.596,0.091,0.556,0.364,0.626,0.394,0.717,0.343,0.404,0.97,0.384,0.263,0.354,0.081,0.97,0.303,0.616,0.939,0.909,0.99,0.667,0.838,0.798,0.155,0.81,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.6,0.111,0.222,0.687,0.111,0.111,0.606,0.99,0.788,0.737,0.535,0.485,0.808,0.152,0.657,0.192,0.747,0.182,0.768,0.051,0.061,0.455,0.434,0.384,0.475,0.343,0.788,0.737,0.576,0.525,0.303,0.333,0.303,0.283,0.586,0.929,0.768,0.687,0.434,0.495,0.889,0.727,0.343,0.828,0.576,0.111,0.04,0.869,0.828,0.091,0.758,0.596,0.664,0.68,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.97,0.313,0.303,0.515,0.374,0.838,0.0,0.869,0.091,0.515,0.606,0.707,0.293,0.798,0.081,0.071,0.384,0.323,0.091,0.061,0.434,0.869,0.96,0.525,0.788,0.717,0.788,0.182,0.293,0.939,0.414,0.051,0.768,0.818,0.99,0.899,0.03,0.535,0.576,0.242,0.152,0.778,0.576,0.273,0.737,0.192,0.667,0.778,0.232,0.899,0.475,0.283,0.404,0.96,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0
0.95,0.172,0.253,0.848,0.879,0.04,0.586,0.475,1.0,0.232,0.818,0.657,0.091,0.889,0.424,0.495,0.616,0.0,0.616,0.455,0.596,0.04,0.586,0.263,0.172,0.98,0.939,0.98,0.99,0.465,0.101,0.677,0.162,1.0,0.869,0.01,0.0,0.253,0.667,0.707,0.232,0.586,0.202,0.889,0.202,0.525,0.253,0.838,0.626,0.455,0.182,0.404,0.996,0.47,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0
0.57,0.586,0.253,0.687,0.394,0.556,0.758,0.364,0.212,0.121,0.798,0.04,0.929,0.96,0.152,0.99,0.293,0.818,0.232,0.808,0.576,0.626,0.838,0.626,0.404,0.737,0.768,0.808,0.485,0.838,0.04,0.455,0.596,0.101,0.465,0.899,0.687,0.737,0.242,0.778,0.364,0.222,0.081,0.364,0.889,0.515,0.051,0.758,0.596,0.263,0.162,0.071,0.611,0.96,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0
0.9,0.576,0.263,1.0,0.576,0.313,0.798,0.646,0.909,0.98,0.98,0.121,0.616,0.384,0.444,0.737,0.343,0.253,0.545,0.677,0.859,0.535,0.323,0.586,0.697,0.677,0.101,0.818,0.96,0.081,0.465,0.354,0.253,0.616,0.768,0.455,0.354,0.515,0.212,0.131,0.182,0.01,0.111,0.808,0.535,0.737,0.414,0.121,0.747,0.525,0.848,0.758,0.528,0.37,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
0.91,0.758,0.263,0.455,0.303,0.808,0.253,0.141,0.222,0.717,0.283,0.04,0.596,0.182,0.293,0.0,0.01,0.364,0.03,0.909,0.566,0.333,0.697,0.172,0.152,0.788,0.96,0.404,0.515,0.121,0.111,0.414,0.788,0.869,0.525,0.364,0.515,0.859,0.01,0.99,0.576,0.293,0.01,0.343,0.727,0.061,0.475,0.465,0.333,0.283,0.808,0.919,0.052,0.84,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.33,0.606,0.04,0.283,0.242,0.919,0.434,0.131,0.343,0.121,0.535,0.707,0.949,0.253,0.576,0.707,0.667,0.798,0.747,0.525,0.717,0.03,0.121,0.192,0.313,0.04,0.253,0.374,0.949,0.768,0.929,0.121,0.96,0.121,0.394,0.04,0.212,0.394,0.444,0.313,0.465,0.303,0.717,0.677,0.909,0.253,0.434,0.929,0.01,0.303,0.232,0.687,0.929,0.95,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
0.12,0.889,0.232,0.576,0.333,0.596,0.687,0.929,0.111,0.778,0.343,0.616,1.0,0.657,0.586,0.131,0.96,0.808,0.556,0.596,0.626,0.374,0.02,0.768,0.323,0.293,0.465,0.657,0.586,0.424,0.919,0.04,0.737,0.697,0.485,0.545,0.636,0.535,0.778,0.192,0.98,0.798,0.03,0.364,0.525,0.687,0.808,0.758,0.535,0.051,0.01,0.091,0.559,0.01,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0
0.31,0.596,0.576,0.283,0.737,0.101,0.222,0.222,0.939,0.828,0.394,0.424,0.535,0.788,0.04,0.818,0.727,0.111,0.535,0.313,0.242,0.899,0.707,0.606,0.939,0.899,0.747,0.778,0.414,0.444,0.121,0.263,0.242,0.525,0.566,0.182,0.586,0.061,0.586,0.909,0.182,0.242,0.505,0.697,0.354,0.293,0.586,0.778,0.465,0.788,0.98,0.273,0.288,0.29,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
0.43,0.879,0.929,0.99,0.081,0.758,0.091,0.879,0.323,0.202,0.596,0.566,0.162,0.455,0.444,0.323,0.768,0.889,0.97,0.808,0.111,0.586,0.687,0.192,0.414,0.727,0.899,0.626,0.182,0.081,0.778,0.384,0.879,0.566,0.141,0.343,0.111,0.808,0.162,0.798,0.465,0.919,0.091,0.02,0.788,0.263,0.737,0.03,0.929,0.141,0.879,0.657,0.561,0.74,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
0.17,0.121,0.677,0.838,0.566,0.818,0.818,0.879,0.434,0.98,0.263,0.96,0.152,0.162,0.909,0.465,0.646,0.293,0.838,0.162,0.444,0.111,0.556,0.636,0.051,0.343,0.212,0.808,0.232,0.636,0.354,0.333,0.929,0.152,0.313,0.111,0.465,0.576,0.97,0.737,0.02,0.273,0.677,0.788,0.697,0.576,0.626,0.596,0.354,0.051,0.293,0.97,0.821,0.31,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
0.99,0.293,0.131,0.212,0.596,0.747,0.485,0.97,0.475,0.071,1.0,0.677,0.808,0.101,0.172,0.707,0.545,0.697,0.202,0.758,0.848,0.111,0.465,0.899,0.768,0.788,0.566,0.859,0.859,0.505,0.182,0.374,0.475,0.283,0.313,0.566,0.384,0.949,0.697,0.626,0.495,1.0,0.838,0.253,0.717,0.636,0.616,0.929,0.808,0.636,0.727,0.97,0.822,0.45,1.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0
0.17,0.646,0.273,0.303,0.0,0.566,0.394,0.848,0.576,0.061,0.96,0.707,0.465,0.202,0.212,0.051,0.354,0.879,0.838,0.394,0.798,0.677,0.343,0.091,0.424,0.626,0.828,0.758,0.869,0.323,0.384,0.414,0.354,0.626,0.051,0.131,0.879,0.071,0.01,0.283,0.515,0.838,0.0,0.98,0.828,0.747,0.273,0.626,0.374,0.182,0.525,0.394,0.559,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0
0.39,0.0,0.646,0.384,0.919,0.515,0.101,0.818,0.737,0.697,0.101,0.232,0.97,0.758,0.111,0.455,0.707,0.697,0.626,0.747,0.434,0.131,0.596,0.576,0.616,0.051,0.909,0.677,0.566,0.909,0.768,0.646,0.374,0.566,0.586,0.596,0.97,0.071,0.232,0.303,0.96,0.121,0.182,0.182,0.788,0.485,0.242,0.192,0.636,0.182,0.232,0.192,0.011,0.41,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0
0.62,0.051,0.788,0.687,0.414,0.838,0.273,0.212,0.495,0.626,0.586,0.646,0.727,0.778,0.677,0.394,0.556,0.152,0.929,0.101,0.141,1.0,0.838,0.121,0.899,0.081,0.455,0.657,0.495,0.96,0.485,0.778,0.091,1.0,0.475,0.495,0.697,0.434,0.283,0.465,0.273,0.808,0.636,0.222,0.192,0.919,0.182,0.263,0.101,0.535,0.071,0.586,0.374,0.56,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0
0.24,0.98,0.414,0.525,0.586,0.525,0.545,0.677,0.646,0.545,0.384,0.061,0.657,0.848,0.939,0.636,0.202,0.253,0.475,0.586,0.515,0.949,0.869,0.091,0.677,0.717,0.859,0.313,0.03,0.394,0.434,0.212,0.869,0.717,0.111,0.313,0.556,0.889,0.404,0.172,0.556,0.101,0.919,0.838,0.687,0.556,0.384,0.909,0.323,0.333,0.465,0.636,0.643,0.83,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
0.55,0.96,0.919,0.798,0.424,0.152,0.566,0.697,0.101,0.01,0.747,0.444,0.879,0.03,0.929,0.394,0.515,0.929,0.505,0.596,0.899,0.313,0.939,0.96,0.101,0.778,0.485,0.131,0.212,0.596,0.677,0.081,0.323,0.343,0.586,0.606,0.798,0.364,0.667,0.657,0.121,0.667,0.909,0.97,0.505,0.465,0.141,0.162,0.808,0.202,0.838,0.818,0.482,0.51,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
